2014  1  3     13.8626    -92.2257    45.630   4.17
2014  1  3     14.4410    -88.8671   180.310   4.16
2014  1  3     15.7050    -93.6900    85.800   4.03
2014  1  3     16.0117    -61.8640   165.550   4.21
2014  1  3     18.0480   -105.9450    10.020   4.23
2014  1  3     19.0464    120.3597    10.000   4.12
2014  1  3     19.1457    120.1686     9.970   5.12
2014  1  3     27.8300     52.0900    17.000   4.61
2014  1  3     27.9497    101.4765    38.430   4.01
2014  1  3     35.9856    139.9683    85.700   4.20
2014  1  3     37.5913     71.7709   136.330   4.30
2014  1  3     46.3274    153.0956    19.470   4.61
2014  1  3     61.4326    -59.5260    18.000   4.12
2014  1  3    -10.2294    -75.3309    35.710   4.55
2014  1  3    -15.8743   -174.1101   131.260   4.41
2014  1  3    -17.7451   -178.6265   626.130   4.23
2014  1  3    -17.8973   -178.5259   583.160   4.50
2014  1  3    -19.8819    169.4143   258.150   4.62
2014  1  3    -20.4291   -178.1510   554.070   4.63
2014  1  3    -22.0707   -175.6015    10.600   5.01
2014  1  3    -34.4071   -179.7788   158.660   4.71
2014  1  3    -45.6854    -77.5174    15.580   4.47
2014  1  3    -52.7658     11.9908    10.000   4.72
2014  1  3    -55.3672    -27.3938    40.280   4.21
2014  1  3    -60.2242    -47.1291    13.000   4.71
2014  1  4      1.1443    126.3175    62.410   4.44
2014  1  4      1.8110   -101.9347    10.000   4.60
2014  1  4     -6.0918    125.4872   545.620   4.55
2014  1  4     -6.5842    129.6037   158.910   4.40
2014  1  4     -7.0392    129.4940   137.950   4.03
2014  1  4     10.2823    124.2371    10.000   4.31
2014  1  4     12.4224    -87.8964    37.090   4.27
2014  1  4     27.1597     54.3447    10.000   4.17
2014  1  4     28.2375    141.9740    42.710   4.53
2014  1  4     32.6411    140.6006    70.500   4.46
2014  1  4     33.7316    141.3232    33.980   4.74
2014  1  4     35.1491    141.7248    36.780   4.47
2014  1  4     36.6758     71.0772   221.780   4.13
2014  1  4     36.9704    143.3822    22.000   5.52
2014  1  4     37.3074     69.1510    23.640   4.67
2014  1  4     37.3271     21.6704    47.280   4.04
2014  1  4     38.3350     75.3575   126.820   4.66
2014  1  4     47.2887    153.0806    66.890   4.95
2014  1  4     47.8947    147.4547   438.810   4.04
